taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Ecosystem Subtype	Culture Type	Depth In Meters	Proportal Clade	Proportal Ecotype	Genome Size   * assembled	Gene Count   * assembled	
2716884679	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-686-D09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884679	Pelagic			5.1B-VII		786300	958	
2716884492	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-673-O13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884492	Pelagic			HLI	High light adapted (HL)	778053	993	
2716884457	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-A02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884457	Pelagic			HLII	High light adapted (HL)	975842	1165	
2818991509	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-M22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991509	Oceanic		100			939699	1020	
2716884635	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-L21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884635	Pelagic			LLI	Low light adapted (LL)	190276	230	
2716884615	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-673-A03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884615	Pelagic			5.1B-VII		1867264	2212	
2716884423	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-429-E20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884423	Pelagic			HLII	High light adapted (HL)	381172	531	
2716884795	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-J20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884795	Pelagic			HLI	High light adapted (HL)	810859	957	
2716884624	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-679-D13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884624	Pelagic			CDR2		2062147	2382	
2716884801	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-P20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884801	Pelagic			HLII	High light adapted (HL)	812227	993	
2716884366	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-O19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884366	Pelagic			HLII	High light adapted (HL)	647015	803	
2681812904	Bacteria	Finished	ProPortal-Culture-Genomes	Prochlorococcus sp. MIT1013	Massachusetts Institute of Technology, University of Massachusetts Medical School (UMMS)	2681812904	Epipelagic	Isolate	150	LLI	Low light adapted (LL)	2046712	2428	
2716884630	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-686-A03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884630	Pelagic			5.1A-I		1558360	1848	
2716884263	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-K22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884263	Pelagic			HLII	High light adapted (HL)	866944	1000	
2667527304	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-N16 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527304	Pelagic			HLII	High light adapted (HL)	1648612	1954	
2843616342	Bacteria	Finished	ProPortal-Culture-Genomes	Prochlorococcus marinus MIT1323	Massachusetts Institute of Technology	2843616342	Epipelagic	Isolate	150	LLIV	Low light adapted (LL)	2440679	2712	
2716884389	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-B13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884389	Pelagic			Not Assigned	Low light adapted (LL)	1450612	1580	
2716884434	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-C14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884434	Pelagic			LLI	Low light adapted (LL)	1721468	2012	
2667527257	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-G22 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527257	Pelagic			LLII/III	Low light adapted (LL)	1455911	1658	
2716884685	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-J23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884685	Pelagic			LLI	Low light adapted (LL)	1427538	1677	
2724679760	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-858-J10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679760	Oceanic		100			486624	519	
2716884781	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-432-K17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884781	Pelagic			LLI	Low light adapted (LL)	824790	1023	
2716884656	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-331-E10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884656	Pelagic			HLI	High light adapted (HL)	435202	548	
637000212	Bacteria	Finished	Prochlorococcus sp. NATL2A	Prochlorococcus marinus NATL2A	DOE Joint Genome Institute (JGI)	637000212	Epipelagic	Isolate	10	LLI	Low light adapted (LL)	1842899	1985	
2716884741	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-E23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884741	Pelagic			HLVI	High light adapted (HL)	783108	883	
2716884498	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-676-P15-1	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884498	Pelagic			HLI	High light adapted (HL)	1147413	1419	
2667527362	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-B11 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527362	Pelagic			LLII/III	Low light adapted (LL)	1493848	1728	
2818991511	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-M18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991511	Oceanic		100			1670567	1766	
2724679674	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-I02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679674	Oceanic					614205	670	
2716884476	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-670-L08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884476	Pelagic			HLI	High light adapted (HL)	1467150	1723	
2716884381	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-G08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884381	Pelagic			LLI	Low light adapted (LL)	1630164	1975	
2606217314	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus sp. SS52	Massachusetts Institute of Technology	2606217314	Pelagic	Isolate	120	LLII/III	Low light adapted (LL)	1754053	1956	
2716884626	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-683-A03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884626	Pelagic			5.1A-I		1541395	1884	
2606217690	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9116	Massachusetts Institute of Technology	2606217690	Epipelagic	Isolate	25	HLII	High light adapted (HL)	1685398	1964	
2716884509	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-686-O05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884509	Pelagic			HLI	High light adapted (HL)	1088813	1398	
2716884377	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-C09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884377	Pelagic			LLI	Low light adapted (LL)	1626188	1912	
2606217419	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus PAC1	Massachusetts Institute of Technology	2606217419	Epipelagic	Isolate	100	LLI	Low light adapted (LL)	1841163	2197	
2716884667	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-676-A21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884667	Pelagic			5.1B-VII		1887431	2166	
2716884466	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-463-I04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884466	Pelagic			Not Assigned	Low light adapted (LL)	521117	630	
2667527285	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-B18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527285	Pelagic			HLII	High light adapted (HL)	1581931	1907	
2716884721	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-L06	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884721	Pelagic			HLI	High light adapted (HL)	739995	886	
2667527350	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-P15 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527350	Pelagic			HLII	High light adapted (HL)	1310019	1611	
2615840559	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 K11 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2615840559	Unclassified		53			1106267	1850	
2716884360	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-J06	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884360	Pelagic			HLII	High light adapted (HL)	1412937	1672	
2893995876	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-911-L15	Woods Hole Oceanographic Institution	2893995876	Pelagic					208760	266	
2823440501	Bacteria	Finished	ProPortal-Culture-Genomes	Synechococcus sp. MIT9504	Massachusetts Institute of Technology	2823440501	Epipelagic	Isolate	20	5.1B-VII		3087293	3712	
2716884729	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-B05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884729	Pelagic			HLI	High light adapted (HL)	1479994	1783	
2716884487	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-673-K21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884487	Pelagic			HLI	High light adapted (HL)	727535	846	
2716884424	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-429-J03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884424	Pelagic			LLI	Low light adapted (LL)	353636	485	
2667527358	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-A15 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527358	Pelagic			Not Assigned	Low light adapted (LL)	992663	1080	
2716884394	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-M05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884394	Pelagic			Not Assigned	Low light adapted (LL)	1692760	1824	
2716884363	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-J17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884363	Pelagic			HLII	High light adapted (HL)	873010	1122	
2667527292	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-J23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527292	Pelagic			HLII	High light adapted (HL)	1452025	1739	
2716884787	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-449-J16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884787	Pelagic			HLII	High light adapted (HL)	1322195	1604	
2791355171	Bacteria	Permanent Draft	Draft Metagenome-assembled Genomes from Global Oceans - TOBG MAGs	Synechococcus sp. ARS1019	CEA Genoscope, Canada's Michael Smith Genome Sciences Centre	2791355171						2260210	2607	
2667527244	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-K23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527244	Pelagic			HLII	High light adapted (HL)	837619	994	
2716884429	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-A02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884429	Pelagic			LLI	Low light adapted (LL)	199221	250	
2716884614	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-670-G20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884614	Pelagic			5.1A-II		970395	1206	
2716884413	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-P06	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884413	Pelagic			HLII	High light adapted (HL)	1442942	1760	
2579778681	Bacteria	Permanent Draft	Synechococcus sp. NKBG15041c	Synechococcus sp. NKBG15041c	Tokyo University of Agriculture and Technology	2579778681	Pelagic	Isolate				3180043	3106	
2606217313	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus SS2	Massachusetts Institute of Technology	2606217313	Epipelagic	Isolate	120	LLII/III	Low light adapted (LL)	1752772	1955	
2716884719	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-J02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884719	Pelagic			HLII	High light adapted (HL)	489314	574	
2626541506	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 I4 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541506	Unclassified		53			840753	1425	
2716884742	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-F19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884742	Pelagic			LLII/III	Low light adapted (LL)	912028	1054	
2716884601	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Uncultured Synechococcus sp. AG-323-F11	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884601	Pelagic					226596	223	
2716884479	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-670-M18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884479	Pelagic			HLII	High light adapted (HL)	833491	1021	
2724679678	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-L02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679678	Oceanic		100			423074	460	
2716884757	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-412-G19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884757	Pelagic			LLI	Low light adapted (LL)	1568926	1865	
2551306551	Bacteria	Permanent Draft	Prochlorococcus sp. W2-W12 Sequencing	Prochlorococcus sp. W12	Massachusetts Institute of Technology	2551306551	Unclassified	Isolate				423437	754	
2716884750	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-J23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884750	Pelagic			LLII/III	Low light adapted (LL)	640246	732	
2667527269	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-L19 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527269	Pelagic			LLI	Low light adapted (LL)	1117246	1390	
2716884282	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-686-P21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884282	Pelagic			HLI	High light adapted (HL)	480860	577	
2818991564	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-C19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991564	Oceanic		100			919758	947	
2716884798	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-O03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884798	Pelagic			HLI	High light adapted (HL)	1196887	1413	
2667527277	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-N23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527277	Pelagic			HLII	High light adapted (HL)	1311270	1555	
2648501812	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518E10 (unscreened)	Massachusetts Institute of Technology	2648501812	Unclassified		60			1193844	1360	
2716884691	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-315-C22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884691	Pelagic			LLI	Low light adapted (LL)	751617	876	
2645727588	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_519O11 (unscreened)	Massachusetts Institute of Technology	2645727588	Unclassified		60			1211119	1407	
638341215	Bacteria	Permanent Draft	Synechococcus sp. WH7805	Synechococcus sp. WH7805	J. Craig Venter Institute (JCVI)	638341215	Pelagic	Isolate		5.1B-VI		2620367	2937	
2716884450	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-449-P16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884450	Pelagic			Not Assigned	High light adapted (HL)	1064203	1261	
2716884775	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-424-M03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884775	Pelagic			HLII	High light adapted (HL)	1118237	1323	
2626541531	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 N7 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541531	Unclassified		53			1227375	1908	
2716884649	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-P21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884649	Pelagic			HLI	High light adapted (HL)	377088	461	
2716884702	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-B08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884702	Pelagic			Not Assigned		186806	208	
2667527293	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-K13 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527293	Pelagic			HLII	High light adapted (HL)	1161174	1338	
2667527345	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-L18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527345	Pelagic			Not Assigned	High light adapted (HL)	1403113	1645	
2716884768	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-D13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884768	Pelagic			HLII	High light adapted (HL)	1619825	1871	
2716884444	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-P23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884444	Pelagic			LLIV	Low light adapted (LL)	1715567	1881	
2889365826	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-447-D19	Woods Hole Oceanographic Institution	2889365826	Pelagic					1460669	1793	
2651870163	Bacteria	Draft	Water column microbial communities from Red Sea, Saudi Arabia	Prochlorococcus sp. REDSEA-S22_B1	King Abdullah University of Science and Technology	2651870163						1010391	1338	
2667527254	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-N23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527254	Pelagic			HLII	High light adapted (HL)	1050155	1255	
2667527315	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-O21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527315	Pelagic			Not Assigned	Low light adapted (LL)	731500	777	
